BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0.18184001325620885,0.34967758823554823,0.2245359835536827,0.0,0.44553583411737463,0.0,0.20498941365242568,0.0,0.16703303352640797,0.0,0.0,0.19259650506915804,0.4239482966435675,0.2446329712353945,0.5093153292658794,0.0,1.0
0.6538690029605042,0.5988503828534304,0.0,0.0,0.0,0.8766054763677096,0.0,0.0,0.0,0.7206329130673407,0.6898144110413241,0.0,0.7403906913501972,0.5533404660505077,0.6851379809156849,0.7497120935184153,1.0
0.6144288904249577,1.0,0.4002208841182046,0.6980178440536855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.44540291975931523,0.7522395208768898,0.3387954900923403,0.6405724255871487,0.0,1.0
0.5546387743292723,0.10922682111082738,0.47015585279195743,0.7534893608214065,0.0,0.6075947504160526,0.1052716815447573,0.30771073430595397,0.0,0.3658662571374853,0.3892322690885666,0.12183544709793304,0.7522395208768898,0.0,0.5808420020122813,0.0,1.0
0.4601083607893871,1.0,0.11854992155916488,0.331321455577873,0.0,0.0,0.1052716815447573,0.30771073430595397,0.0,0.0,0.0,0.12183544709793304,0.4521839490092449,0.3469652346539668,0.5594930184321694,0.0,1.0
0.5664639530890901,1.0,0.4572040941750073,0.0,0.7095810929532689,0.0,0.7167594410132696,0.0,0.7583053695366433,0.0,0.0,0.3824574338887816,0.5160031872453736,0.4212107300559488,0.7501369379653855,0.0,1.0
0.42818170121379423,1.0,0.6684954910907487,0.8678217283027186,0.6426787745668681,0.0,1.0,1.0,1.0,0.0,0.0,0.7173803665223797,0.8550117914860547,0.6157947714322679,0.5407406123654899,1.0,1.0
0.5675656539772655,1.0,0.3457606029707676,0.0,0.5967547836808555,0.0,1.0,0.0,1.0,0.0,0.0,0.44540291975931523,0.5552796902001902,0.3470676555332454,0.6266463084582542,0.0,1.0
0.487394987321274,1.0,0.4111186985011883,0.6846317855036962,0.5187925815696628,0.0,0.39028249885936056,0.30771073430595397,0.4251765787701043,0.0,0.0,0.31270144228419955,0.7403906913501972,0.3483522714895942,0.5807358149266788,0.0,1.0
0.2835321021954802,0.057970596868270774,0.45289116139868185,0.7405545796290773,0.0,0.0,0.20498941365242568,0.5117899766666196,0.0,0.0,0.0,0.2425761835456703,0.8188303530340963,0.40132258523853076,0.4792917247072317,0.0,1.0
0.51941116469591,1.0,0.4178505653169213,0.0,0.671993645600724,0.0,1.0,0.0,1.0,0.0,0.0,0.44540291975931523,0.4521839490092449,0.39368434518920103,0.7420418852934747,0.0,1.0
0.4288408879056767,0.34967758823554823,0.4696469268208656,0.7531146036450322,0.0,0.0,0.2998112962093106,0.6511910859715844,0.0,0.0,0.0,0.33926484159030845,0.532820679722687,0.3507331703021068,0.5191257681717608,0.0,1.0
0.5413633708134898,1.0,0.5611862507758567,0.7948994881480835,0.6468961580668287,0.0,1.0,0.6511910859715844,0.9613125931310319,0.0,0.0,0.5696216416676609,0.5984535993040081,0.33670163051420143,0.6196809773629566,0.7863307667667759,1.0
0.4750810137683604,1.0,0.511005943770694,0.6449530548670114,0.7353448655595438,0.0,0.7910633307900856,0.5117899766666196,0.8709883032183586,0.0,0.0,0.5696216416676609,0.7522395208768898,0.44000399735408413,0.5617468560830712,0.42210426325124234,1.0
0.6308638432882414,1.0,0.0,0.0,0.0,0.6534585475392918,0.0,0.0,0.0,0.3658662571374853,0.3892322690885666,0.0,0.5984535993040081,0.3636221479021269,0.6785693757225628,0.0,1.0
0.7877385132452328,1.0,0.4782990163575841,0.0,0.7288497658739848,0.8041493015949246,0.5599184263273087,0.0,0.6909746715141076,0.5847517532409016,0.6898144110413241,0.4317272177524567,0.7633637476044329,0.4615292431452005,0.7397184638769668,0.0,1.0
0.5863055364860938,0.4909583237365422,0.0,0.0,0.0,0.8180313233464768,0.0,0.0,0.0,0.7206329130673407,0.6327744713982192,0.0,0.5984535993040081,0.29755270030201747,0.5970600272135392,0.0,0.0006795004704539531
